map,tick,killer_steamid,killer,kill_victim_steamid,weapon,attacker_X,attacker_Y,attacker_Z,victim_X,victim_Y,victim_Z,enemy_visible,viewX,viewY,aimDelta,distance,log_aimDelta,aimDelta_diff
de_dust2,41413,7.656119808011454e+16,fame,76561197973757800,ak47,344.6201171875,2396.39794921875,96.2397003173828,1554.2811279296875,1919.8270263671875,-9.37176513671875,True,64.3133,-11.1577,0.5869,1304.4360417639355,0.46178242758665955,-14.258593439986008
de_ancient,49650,7.656119808011454e+16,fame,76561197989423000,m4a1_silencer,1231.81494140625,868.1529541015625,115.17162322998048,1041.16015625,-154.75689697265625,126.1733627319336,True,-156.6053,653056,0.3131,1040.5838980109797,0.2723907538828223,-0.18939167370383725
de_dust2,55479,7.656119808011454e+16,fame,76561198262460200,ak47,313.09332275390625,2114.3935546875,97.7686538696289,972.3211669921876,2377.746826171875,14.36334991455078,True,2458630,821949,1.0525,714.7676132481197,0.7190585623444462,0.4466678084616239
de_dust2,68420,7.656119808011454e+16,fame,76561197989423000,ak47,273.0308837890625,1692.0634765625,51.768062591552734,350.95343017578125,2524.5927734375,96.60881805419922,True,13.1585,6.1366,2.0797,837.3694804212971,1.1248321896441393,0.40577362729969313
de_dust2,71886,7.656119808011454e+16,fame,76561198294381000,ak47,-1678.7784423828125,1157.32470703125,30.93707275390625,-1813.8448486328125,-433.69085693359375,88.95492553710938,True,113470,78710,1076007.0,1597.7920797516908,13.888768454620466,12.763936264976326
de_ancient,79791,7.656119808011454e+16,fame,76561197973757800,ak47,681.28466796875,-248.21875,136.09494018554688,761.777587890625,213.5630798339844,134.03125,True,-2.9433,1162020,180067.0,468.7492158282019,12.101089836310067,-1.7876786183103999
de_dust2,81146,7.656119808011454e+16,fame,76561197973757800,ak47,690.0292358398438,1035.4556884765625,0.4752969741821289,1206.5931396484375,1165.9764404296875,0.0683379173278808,True,165.7755,7.1875,1466450.0,532.7983661987499,14.198355753953592,2.0972659176435258
de_train,81356,7.656119808011454e+16,fame,76561198160709500,ak47,958.732421875,-1362.5804443359375,-342.96875,-320.92242431640625,-1382.63916015625,-350.96875,True,112.7565,0.0189,746982.0,1279.8370511363983,13.523797706158538,-0.6745580477950543
de_train,81526,7.656119808011454e+16,fame,76561197989423000,ak47,973.4662475585938,-1282.3848876953125,-342.96875,-369.63720703125,-1143.5367431640625,-350.96875,True,131.4356,-3.9499,0.9227,1350.285042859819,0.6537304481961538,-12.870067257962384
de_train,87834,7.656119808011454e+16,fame,76561198294381000,ak47,-649.0181274414062,-1740.709716796875,-152.96875,-942.5258178710938,-1671.2529296875,-153.96875,True,28.6853,172762,0.8631,301.6156654037159,0.6222417670441711,-0.03148868115198267
